OrderID,ProductName,loss
CA-2015-127607,"GBC Standard Plastic Binding Systems' Combs",-4.40
US-2016-150357,"Martin-Yale Premier Letter Opener",-4.38
CA-2017-158379,"Clear Mylar Reinforcing Strips",-4.30
CA-2017-167549,"Safco Drafting Table",-4.26
CA-2015-146563,"Avery Durable Plastic 1" Binders"",-4.22
US-2017-160836,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",-4.20
CA-2016-143714,"Avery Legal 4-Ring Binder",-4.20
CA-2017-167703,"Fellowes Black Plastic Comb Bindings",-4.18
CA-2016-163328,"Serrated Blade or Curved Handle Hand Letter Openers",-4.18
CA-2016-134936,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",-4.17
CA-2017-140872,"WD My Passport Ultra 1TB Portable External Hard Drive",-4.14
US-2014-158638,"Acco Pressboard Covers with Storage Hooks, 14 7/8" x 11""",-4.12
CA-2016-136049,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",-4.07
CA-2017-119746,"Contemporary Wood/Metal Frame",-4.04
US-2014-150434,"Barricks 18" x 48"" Non-Folding Utility Table with Bottom Storage Shelf"",-4.03
CA-2015-113628,"Wilson Jones Leather-Like Binders with DublLock Round Rings",-4.02
CA-2014-139633,"Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders",-4.02
US-2015-105676,"Eldon Image Series Desk Accessories, Burgundy",-4.01
CA-2015-102876,"Angle-D Ring Binders",-3.94
CA-2016-134691,"Binder Posts",-3.90
CA-2017-126914,"O'Sullivan 2-Shelf Heavy-Duty Bookcases",-3.89
CA-2016-131744,"DXL Angle-View Binders with Locking Rings by Samsill",-3.86
US-2014-107405,"Tennsco Commercial Shelving",-3.86
US-2015-156867,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",-3.84
US-2015-118983,"Storex DuraTech Recycled Plastic Frosted Binders",-3.82
CA-2017-133928,"Acco Pressboard Covers with Storage Hooks, 14 7/8" x 11""",-3.81
CA-2017-111374,"ACCOHIDE 3-Ring Binder, Blue, 1""",-3.80
US-2017-109484,"Flexible Leather- Look Classic Collection Ring Binder",-3.79
US-2015-101511,"Acme Rosewood Handle Letter Opener",-3.77
CA-2017-165099,"Hoover Commercial Lightweight Upright Vacuum",-3.76
CA-2015-113628,"SlimView Poly Binder, 3/8""",-3.73
US-2017-147221,"Advantus Panel Wall Acrylic Frame",-3.72
CA-2017-138156,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",-3.69
US-2014-150574,"Insertable Tab Post Binder Dividers",-3.69
CA-2014-104738,"Acco Hanging Data Binders",-3.66
CA-2017-163265,"Eldon Image Series Desk Accessories, Burgundy",-3.65
CA-2014-160773,"Avery Durable Binders",-3.63
CA-2017-161893,"Wilson Jones data.warehouse D-Ring Binders with DublLock",-3.62
CA-2016-163398,"Heavy-Duty E-Z-D Binders",-3.60
US-2017-118087,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",-3.60
CA-2017-131618,"Avery Durable Binders",-3.57
CA-2014-108903,"Logitech G105 Gaming Keyboard",-3.56
CA-2017-152198,"3M Organizer Strips",-3.56
US-2017-100930,"GBC Instant Index System for Binding Systems",-3.55
CA-2016-140417,"GBC Poly Designer Binding Covers",-3.52
CA-2015-105312,"UniKeep View Case Binders",-3.52
CA-2017-106432,"SlimView Poly Binder, 3/8""",-3.52
CA-2017-140872,"Wilson Jones Standard D-Ring Binders",-3.49
CA-2017-161172,"Avery Binding System Hidden Tab Executive Style Index Sets",-3.46
CA-2017-158120,"Avery Reinforcements for Hole-Punch Pages",-3.46
US-2016-156097,"Avery Binding System Hidden Tab Executive Style Index Sets",-3.46
US-2015-161991,"Round Ring Binders",-3.43
US-2016-150147,"Wilson Jones Custom Binder Spines & Labels",-3.43
CA-2016-113551,"GBC Wire Binding Combs",-3.41
CA-2015-111325,"Pressboard Covers with Storage Hooks, 9 1/2" x 11""",-3.39
CA-2017-160801,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2" X 11"""",-3.39
CA-2017-145093,"Wilson Jones 1" Hanging DublLock Ring Binders"",-3.38
CA-2016-134348,"Round Ring Binders",-3.35
CA-2017-131492,"Anderson Hickey Conga Table Tops & Accessories",-3.35
CA-2015-122287,"Peel & Stick Add-On Corner Pockets",-3.33
CA-2016-115588,"Staple remover",-3.31
CA-2017-112536,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",-3.29
CA-2016-139234,"Logitech Desktop MK120 Mouse and keyboard Combo",-3.27
CA-2014-108189,"Stiletto Hand Letter Openers",-3.26
CA-2016-108644,"Pressboard Covers with Storage Hooks, 9 1/2" x 11""",-3.24
CA-2017-147228,"Fellowes Super Stor/Drawer Files",-3.23
CA-2015-121720,"GBC Standard Plastic Binding Systems' Combs",-3.14
US-2014-159618,"Acco Side-Punched Conventional Columnar Pads",-3.12
CA-2015-105221,"SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card",-3.09
CA-2016-118934,"Tuff Stuff Recycled Round Ring Binders",-3.04
CA-2016-158568,"Avery Hidden Tab Dividers for Binding Systems",-3.04
CA-2014-151708,"Eldon Delta Triangular Chair Mat, 52" x 58""",-3.03
CA-2017-100622,"Avery Self-Adhesive Photo Pockets for Polaroid Photos",-3.00
CA-2017-124940,"Microsoft Natural Keyboard Elite",-2.99
CA-2015-126557,"Tuff Stuff Recycled Round Ring Binders",-2.99
CA-2017-131016,"Acco Perma 2700 Stacking Storage Drawers",-2.97
US-2017-163657,"Hon 2111 Invitation Series Straight Table",-2.96
CA-2014-105165,"Belkin Standard 104 key USB Keyboard",-2.92
CA-2016-108364,"Wilson Jones Easy Flow II Sheet Lifters",-2.88
CA-2015-100734,"Avery Hidden Tab Dividers for Binding Systems",-2.86
CA-2015-150413,"Avery Printable Repositionable Plastic Tabs",-2.84
US-2016-127971,"Eldon Wave Desk Accessories",-2.83
CA-2016-157749,"Eldon 100 Class Desk Accessories",-2.83
CA-2017-138611,"Prestige Round Ring Binders",-2.80
CA-2016-159912,"Fellowes Black Plastic Comb Bindings",-2.79
CA-2017-136448,"Binder Posts",-2.76
US-2015-126753,"Avery Durable Slant Ring Binders With Label Holder",-2.76
US-2016-150357,"Presstex Flexible Ring Binders",-2.73
CA-2017-158246,"Global Leather Task Chair, Black",-2.70
US-2015-157014,"Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive",-2.70
CA-2016-168956,"Global Stack Chair with Arms, Black",-2.70
CA-2017-139773,"Safco Chair Connectors, 6/Carton",-2.69
CA-2016-120824,"Acco Pressboard Covers with Storage Hooks, 14 7/8" x 11""",-2.67
CA-2017-106831,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",-2.66
CA-2016-137239,"Avery Durable Poly Binders",-2.65
US-2014-105767,"Angle-D Ring Binders",-2.63
US-2017-150595,"Avery Durable Slant Ring Binders, No Labels",-2.63
US-2016-158309,"Zipper Ring Binder Pockets",-2.62
CA-2017-112487,"Acco Economy Flexible Poly Round Ring Binder",-2.61
CA-2014-129364,"Acco Side-Punched Conventional Columnar Pads",-2.60
CA-2014-113257,"Longer-Life Soft White Bulbs",-2.59
CA-2017-140872,"Logitech P710e Mobile Speakerphone",-2.57
CA-2015-139374,"Global Commerce Series Low-Back Swivel/Tilt Chairs",-2.57
CA-2017-157966,"SAFCO Folding Chair Trolley",-2.56
CA-2014-120544,"Staple-based wall hangings",-2.55
CA-2015-107083,"Storex DuraTech Recycled Plastic Frosted Binders",-2.54
CA-2014-118192,"Avery Metallic Poly Binders",-2.52
CA-2017-152807,"Eldon Shelf Savers Cubes and Bins",-2.51
US-2017-110149,"Heavy-Duty E-Z-D Binders",-2.51
CA-2016-133123,"Pressboard Data Binders by Wilson Jones",-2.46
CA-2016-115588,"Acco Perma 4000 Stacking Storage Drawers",-2.44
CA-2014-140858,"Self-Adhesive Ring Binder Labels",-2.43
CA-2015-122210,"Revere Boxed Rubber Bands by Revere",-2.38
CA-2016-128531,"Logitech G105 Gaming Keyboard",-2.37
US-2017-118087,"Wilson Jones Standard D-Ring Binders",-2.33
CA-2014-107398,"Insertable Tab Indexes For Data Binders",-2.29
CA-2017-123239,"Eldon Delta Triangular Chair Mat, 52" x 58""",-2.28
US-2017-124303,"Pressboard Covers with Storage Hooks, 9 1/2" x 11""",-2.26
CA-2014-164182,"Griffin GC36547 PowerJolt SE Lightning Charger",-2.25
CA-2015-149384,"Accohide Poly Flexible Ring Binders",-2.24
US-2015-120712,"Fellowes Super Stor/Drawer",-2.22
CA-2014-159310,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",-2.21
CA-2015-161263,"Super Bands, 12/Pack",-2.21
CA-2014-148950,"Belkin Standard 104 key USB Keyboard",-2.19
US-2014-118486,"Martin-Yale Premier Letter Opener",-2.19
CA-2016-149279,"Wilson Jones Impact Binders",-2.18
CA-2015-112214,"Avery Self-Adhesive Photo Pockets for Polaroid Photos",-2.18
CA-2016-159373,"Insertable Tab Indexes For Data Binders",-2.16
US-2016-150567,"Pressboard Hanging Data Binders for Unburst Sheets",-2.16
CA-2016-169922,"Computer Printout Index Tabs",-2.15
CA-2015-126557,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",-2.13
CA-2017-133102,"SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair",-2.13
CA-2017-133648,"Plymouth Boxed Rubber Bands by Plymouth",-2.12
US-2015-130519,"Tenex "The Solids"" Textured Chair Mats"",-2.10
CA-2014-133809,"PNY Rapid USB Car Charger - Black",-2.08
CA-2017-106068,"WD My Passport Ultra 1TB Portable External Hard Drive",-2.07
CA-2017-149181,"Global Chrome Stack Chair",-2.06
CA-2015-122623,"Metal Folding Chairs, Beige, 4/Carton",-2.04
US-2016-110156,"Avery Hidden Tab Dividers for Binding Systems",-2.03
CA-2016-163202,"Recycled Pressboard Report Cover with Reinforced Top Hinge",-2.03
CA-2016-164784,"Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders",-2.01
US-2015-161347,"Fellowes Twister Kit, Gray/Clear, 3/pkg",-2.01
CA-2017-147228,"Staple remover",-1.99
CA-2015-149300,"Texas Instruments TI-34 Scientific Calculator",-1.98
CA-2014-165309,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",-1.97
US-2017-168690,"Zipper Ring Binder Pockets",-1.97
US-2017-118038,"Economy Binders",-1.93
CA-2016-109820,"Acco 3-Hole Punch",-1.93
CA-2017-168900,"DXL Angle-View Binders with Locking Rings by Samsill",-1.93
US-2016-105578,"Storex Flexible Poly Binders with Double Pockets",-1.90
CA-2015-146829,"Acco Suede Grain Vinyl Round Ring Binder",-1.89
CA-2015-140221,"Eldon Wave Desk Accessories",-1.88
CA-2017-152205,"GBC Standard Plastic Binding Systems Combs",-1.86
CA-2017-127306,"Avery Durable Slant Ring Binders With Label Holder",-1.84
US-2017-107272,"Avery Durable Slant Ring Binders, No Labels",-1.83
CA-2016-140977,"Penpower WorldCard Pro Card Scanner",-1.83
CA-2014-129189,"Acco Economy Flexible Poly Round Ring Binder",-1.83
CA-2014-130918,"Acme Serrated Blade Letter Opener",-1.81
CA-2015-120845,"Wilson Jones data.warehouse D-Ring Binders with DublLock",-1.81
CA-2015-109001,"Avery Round Ring Poly Binders",-1.79
CA-2016-126165,"Hon 61000 Series Interactive Training Tables",-1.78
US-2014-112564,"Wilson Jones Suede Grain Vinyl Binders",-1.75
CA-2015-113173,"Staple remover",-1.74
CA-2014-103086,"G.E. Longer-Life Indoor Recessed Floodlight Bulbs",-1.59
CA-2014-103492,"Avery Non-Stick Binders",-1.57
CA-2017-133067,"Black Avery Memo-Size 3-Ring Binder, 5 1/2" x 8 1/2"""",-1.54
CA-2017-169817,"Insertable Tab Indexes For Data Binders",-1.53
US-2016-155173,"Avery Self-Adhesive Photo Pockets for Polaroid Photos",-1.50
CA-2015-124800,"2300 Heavy-Duty Transfer File Systems by Perma",-1.50
CA-2015-126697,"Longer-Life Soft White Bulbs",-1.48
US-2016-131891,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",-1.48
CA-2015-119690,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",-1.48
US-2015-159499,"Belkin Standard 104 key USB Keyboard",-1.46
CA-2016-114727,"Round Ring Binders",-1.44
CA-2017-160045,"DAX Value U-Channel Document Frames, Easel Back",-1.44
US-2014-159926,"Peel & Stick Add-On Corner Pockets",-1.43
CA-2017-146024,"Staple remover",-1.40
US-2014-152723,"Acco 3-Hole Punch",-1.40
CA-2015-149636,"Recycled Pressboard Report Cover with Reinforced Top Hinge",-1.36
US-2015-160150,"Wilson Jones DublLock D-Ring Binders",-1.35
CA-2016-111976,"Rubber Band Ball",-1.35
CA-2016-168361,"Avery Durable Slant Ring Binders With Label Holder",-1.34
CA-2015-120901,"Staple remover",-1.32
CA-2017-122595,"Master Caster Door Stop, Gray",-1.32
CA-2014-101770,"Avery Hole Reinforcements",-1.31
CA-2017-119193,"Angle-D Ring Binders",-1.31
CA-2016-146521,"GBC Instant Report Kit",-1.29
CA-2015-109001,"Sony 16GB Class 10 Micro SDHC R40 Memory Card",-1.29
CA-2014-107811,"2300 Heavy-Duty Transfer File Systems by Perma",-1.25
US-2014-149034,"Logitech G105 Gaming Keyboard",-1.19
US-2017-102288,"Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum",-1.11
US-2014-139500,"SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair",-1.07
US-2015-168935,"Logitech Media Keyboard K200",-1.05
CA-2017-133102,"Acco Side-Punched Conventional Columnar Pads",-1.04
US-2017-156909,"Global Deluxe Stacking Chair, Gray",-1.02
CA-2017-155642,"C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings",-0.99
CA-2017-149489,"Avery Reinforcements for Hole-Punch Pages",-0.99
CA-2017-124114,"Acco Suede Grain Vinyl Round Ring Binder",-0.95
CA-2014-169257,"Presstex Flexible Ring Binders",-0.91
CA-2017-123491,"Global Leather Task Chair, Black",-0.90
CA-2017-112865,"KeyTronic KT800P2 - Keyboard - Black",-0.90
CA-2015-105725,"Hon 61000 Series Interactive Training Tables",-0.89
CA-2014-112718,"Avery Binder Labels",-0.86
CA-2016-165218,"Acco Perma 4000 Stacking Storage Drawers",-0.81
US-2017-100209,"Wilson Jones Easy Flow II Sheet Lifters",-0.79
US-2016-123750,"Woodgrain Magazine Files by Perma",-0.77
US-2016-110156,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",-0.76
US-2015-106495,"Belkin Standard 104 key USB Keyboard",-0.73
CA-2017-167871,"Staple remover",-0.66
CA-2017-127705,"Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple",-0.64
US-2015-122140,"Kingston Digital DataTraveler 16GB USB 2.0",-0.63
US-2016-132577,"KeyTronic KT800P2 - Keyboard - Black",-0.60
CA-2014-112403,"Avery Round Ring Poly Binders",-0.60
CA-2017-156720,"Bagged Rubber Bands",-0.60
CA-2017-164168,"Maxell LTO Ultrium - 800 GB",-0.56
US-2017-139955,"Staple remover",-0.35
CA-2017-121125,"Tensor Brushed Steel Torchiere Floor Lamp",-0.34
CA-2015-129112,"Kingston Digital DataTraveler 16GB USB 2.0",-0.27
CA-2017-152485,"Acco Perma 3000 Stacking Storage Drawers",-0.21
